agency_cd,site_id,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,date_begin,date_end,count_nu,yr_begin,yr_end,yr_total
USGS,11208565,MF KAWEAH R CONDUIT NO 3 A PP NR HAMMOND CA,ST,36.4861111,-118.8355556,S,"NAD83",1400,20,NGVD29,18030007,dv,00060,00003,213550,NA,wat,NA,1645423,0,2002-10-01,2020-09-30,6575,2002,2020,18
USGS,11208600,KAWEAH R BL CONDUIT NO. 2 NR HAMMOND CA,ST,36.48439065,-118.8359322,S,"NAD83",1380,20,NGVD29,18030007,dv,00060,00003,213551,NA,wat,NA,1645423,0,1993-10-01,2020-09-30,9862,1993,2020,27
USGS,11208730,EF KAWEAH R NR THREE RIVERS CA,ST,36.4513346,-118.7884306,S,"NAD83",2700,20,NGVD29,18030007,dv,00060,00003,213559,NA,wat,NA,1645423,0,1952-06-01,2020-09-30,18749,1952,2020,68
USGS,11208800,EF KAWEAH R CONDUIT 1 A PP NR HAMMOND CA,ST,36.46522449,-118.862877,S,"NAD83",1100,20,NGVD29,18030007,dv,00060,00003,213561,NA,wat,NA,1645423,0,2002-10-01,2020-09-30,6575,2002,2020,18
USGS,11208818,KAWEAH R CONDUIT NO 2 A PP NR HAMMOND CA,ST,36.46166667,-118.8794444,S,"NAD83",1010,20,NGVD29,18030007,dv,00060,00003,213562,NA,wat,NA,1645423,0,2002-10-01,2020-09-30,6575,2002,2020,18
USGS,11210100,SF KAWEAH R A THREE RIVERS CA,ST,36.4166144,-118.9142668,F,"NAD83",807.22,0.01,NGVD29,18030007,dv,00060,00003,9266,NA,wat,NA,1645423,0,1958-10-01,1990-09-30,11688,1958,1990,32
USGS,11210950,KAWEAH R BL TERMINUS DAM CA,ST,36.4141157,-119.0126028,F,"NAD83",NA,NA,NA,18030007,dv,00060,00003,9273,NA,wat,NA,1645423,0,1961-10-01,1990-09-30,10592,1961,1990,29
USGS,11211300,DRY C NR LEMONCOVE CA,ST,36.44744896,-119.0281594,F,"NAD83",NA,NA,NA,18030007,dv,00060,00003,9274,NA,wat,NA,1645423,0,1959-10-01,1994-09-30,12784,1959,1994,35
USGS,11214600,HELMS C BL COURTRIGHT DAM CA,ST,37.07633329,-118.9687234,F,"NAD83",NA,NA,NA,18030010,dv,00060,00003,213603,NA,wat,NA,1645423,0,1958-10-01,2020-09-30,22534,1958,2020,62
USGS,11215000,NF KINGS R NR CLIFF CAMP CA,ST,36.99383417,-118.9812225,F,"NAD83",6143.95,0.01,NGVD29,18030010,dv,00060,00003,213607,NA,wat,NA,1645423,0,1921-10-01,2020-09-12,32370,1921,2020,99
USGS,11216050,HAAS PH NR BALCH CAMP CA,ST,36.92772397,-119.017612,F,"NAD83",NA,NA,NA,18030010,dv,00060,00003,296057,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13149,1980,2020,40
USGS,11216200,NF KINGS R BL BALCH DIV DAM CA,ST,36.90272435,-119.0509463,F,"NAD83",NA,NA,NA,18030010,dv,00060,00003,213612,NA,wat,NA,1645423,0,1983-10-01,2020-09-30,13151,1983,2020,37
USGS,11216300,BALCH PH NR FRESNO (NO1 & NO2 COMBINED) CA,ST,36.90994684,-119.0876145,F,"NAD83",NA,NA,NA,18030010,dv,00060,00003,213621,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13148,1980,2020,40
USGS,11216400,DINKEY C SIPHON FISH RELEASE A BALCH CAMP CA,ST,36.9080027,-119.1251159,F,"NAD83",NA,NA,NA,18030010,dv,00060,00003,213622,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12397,1986,2020,34
USGS,11216500,NF KINGS R AB DINKEY C A BALCH CAMP CA,ST,36.90328046,-119.1215046,F,"NAD83",NA,NA,NA,18030010,dv,00060,00003,213623,NA,wat,NA,1645423,0,1919-10-01,2020-09-30,26116,1919,2020,101
USGS,11218400,NF KINGS R BL DINKEY C NR BALCH CAMP CA,ST,36.87966948,-119.1287268,F,"NAD83",NA,NA,NA,18030010,dv,00060,00003,213627,NA,wat,NA,1645423,0,1960-04-01,2020-09-30,22098,1960,2020,60
USGS,11218501,COMBINED FLOW KINGS R BL N F & KINGS R PP CA,ST,36.87466959,-119.1417828,F,"NAD83",NA,NA,NA,18030010,dv,00060,00003,9318,NA,wat,NA,1645423,0,1952-01-01,1993-09-30,15249,1952,1993,41
USGS,11221500,KINGS R BL PINE FLAT DAM CA,ST,36.8305045,-119.3362347,F,"NAD83",556.97,0.01,NGVD29,18030012,dv,00060,00003,9326,NA,wat,NA,1645423,0,1954-01-01,1990-10-04,13426,1954,1990,36
USGS,11221700,MILL C NR PIEDRA CA,ST,36.81856014,-119.3417904,F,"NAD83",550,10,NGVD29,18030012,dv,00060,00003,9327,NA,wat,NA,1645423,0,1957-10-01,1994-09-30,13514,1957,1994,37
USGS,11229500,WARD TUNNEL A INTAKE A FLORENCE LAKE CA,ST,37.2721651,-118.9723379,F,"NAD83",7213.89,20,NGVD29,18040006,dv,00060,00003,213629,NA,wat,NA,1645423,0,1925-05-01,2020-09-30,34761,1925,2020,95
USGS,11230200,HOOPER C BL DIV DAM NR FLORENCE LAKE CA,ST,37.305775,-118.9506724,F,"NAD83",7440,20,NGVD29,18040006,dv,00060,00003,213633,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12419,1986,2020,34
USGS,11230215,SF SAN JOAQUIN R BL HOOPER C NR FLORENCE LAKE CA,ST,37.3096642,-118.9620614,F,"NAD83",6949.41,0.05,NGVD29,18040006,dv,00060,00003,296058,NA,wat,NA,1645423,0,1975-10-01,2020-09-30,15957,1975,2020,45
USGS,11230520,BEAR C CONDUIT NR LAKE THOMAS A EDISON CA,ST,37.3360531,-118.9753956,F,"NAD83",7340,0.05,NGVD29,18040006,dv,00060,00003,213637,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12357,1986,2020,34
USGS,11230530,BEAR C BELOW DIV DAM NR LAKE THOMAS A EDISON CA,ST,37.33549758,-118.9756734,F,"NAD83",7338.3,0.05,NGVD29,18040006,dv,00060,00003,213639,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12357,1986,2020,34
USGS,11231500,MONO C BL LK THOMAS A EDISON CA,ST,37.361331,-118.992063,F,"NAD83",7380,20,NGVD29,18040006,dv,00060,00003,213657,NA,wat,NA,1645423,0,1921-10-01,2020-09-30,36160,1921,2020,99
USGS,11231550,MONO C CONDUIT NR MONO HOT SPRINGS CA,ST,37.35994237,-118.9984518,F,"NAD83",7336.36,0.05,NGVD29,18040006,dv,00060,00003,213666,NA,wat,NA,1645423,0,1970-10-01,2020-09-30,13149,1970,2020,50
USGS,11231600,MONO C BL DIV DAM NR MONO HOT SPRINGS CA,ST,37.35994237,-118.9984518,F,"NAD83",7330,20,NGVD29,18040006,dv,00060,00003,213669,NA,wat,NA,1645423,0,1970-10-01,2020-09-30,13942,1970,2020,50
USGS,11234750,MAMMOTH POOL FISHWATER TURBINE NR BIG CREEK CA,ST,37.32216656,-119.3248501,F,"NAD83",2948.91,0.01,NGVD29,18040006,dv,00060,00003,213729,NA,wat,NA,1645423,0,1977-10-01,2020-09-30,10796,1977,2020,43
USGS,11234760,SAN JOAQUIN R AB SHAKEFLAT C NR BIG CREEK CA,ST,37.3166111,-119.3295725,F,"NAD83",2865.5,20,NGVD29,18040006,dv,00060,00003,213748,NA,wat,NA,1645423,0,1959-10-01,2020-09-30,22281,1959,2020,61
USGS,11235100,MAMMOTH POOL PP NR BIG CREEK CA,ST,37.22494599,-119.3379052,F,"NAD83",2230,20,NGVD29,18040006,dv,00060,00003,213732,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13880,1980,2020,40
USGS,11235500,PORTAL POWERPLANT AT HUNTINGTON LAKE CA,ST,37.25688909,-119.1592869,F,"NAD83",6999,0.05,NGVD29,18040006,dv,00060,00003,213733,NA,wat,NA,1645423,0,1927-10-01,2020-09-30,33969,1927,2020,93
USGS,11237000,BIG C BL HUNTINGTON LK CA,ST,37.2213341,-119.2126217,F,"NAD83",6630,20,NGVD29,18040006,dv,00060,00003,213736,NA,wat,NA,1645423,0,1925-06-09,2020-09-30,28969,1925,2020,95
USGS,11237600,PITMAN C SHAFT BL TAMARACK C NR BIG CREEK CA,ST,37.1982788,-119.2142883,F,"NAD83",7010,32,NGVD29,18040006,dv,00060,00003,213739,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12124,1986,2020,34
USGS,11237700,PITMAN C NR TAMARACK MOUNTAIN CA,ST,37.19911215,-119.2151217,F,"NAD83",7000,20,NGVD29,18040006,dv,00060,00003,213740,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12125,1986,2020,34
USGS,11238100,BIG C PH NO 1 AT BIG CREEK CA,ST,37.2041122,-119.2398448,F,"NAD83",4820,20,NGVD29,18040006,dv,00060,00003,213741,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13515,1980,2020,40
USGS,11238250,EASTWOOD PP AB SHAVER LK NR BIG CREEK CA,ST,37.13189099,-119.2617899,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213742,NA,wat,NA,1645423,0,1987-10-01,2020-09-30,12054,1987,2020,33
USGS,11238270,MF BALSAM C BL BALSAM MDW FOREBAY NR BIG CREEK CA,ST,37.16272389,-119.2542896,F,"NAD83",6560,20,NGVD29,18040006,dv,00060,00003,213743,NA,wat,NA,1645423,0,1989-01-24,2020-09-30,11572,1989,2020,31
USGS,11238380,BIG C PH NO 2 NR BIG CREEK CA,ST,37.19883496,-119.3065146,F,"NAD83",2950,20,NGVD29,18040006,dv,00060,00003,213745,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13515,1980,2020,40
USGS,11238400,BIG C PH NO 2A NR BIG CREEK CA,ST,37.1991127,-119.3054034,F,"NAD83",2950,20,NGVD29,18040006,dv,00060,00003,213746,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13879,1980,2020,40
USGS,11238500,BIG C NR MOUTH NR BIG CREEK CA,ST,37.20772385,-119.3212376,F,"NAD83",2620,20,NGVD29,18040006,dv,00060,00003,213747,NA,wat,NA,1645423,0,1923-05-10,2020-09-30,14390,1923,2020,97
USGS,11238550,BIG C PH NO 8 NR BIG CREEK CA,ST,37.2096683,-119.328738,F,"NAD83",2250,20,NGVD29,18040006,dv,00060,00003,213762,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13880,1980,2020,40
USGS,11238600,SAN JOAQUIN R AB STEVENSON C NR BIG CREEK CA,ST,37.2077239,-119.329849,F,"NAD83",2200,20,NGVD29,18040006,dv,00060,00003,213764,NA,wat,NA,1645423,0,1973-10-01,2020-09-30,14975,1973,2020,47
USGS,11239300,NF STEVENSON C A PERIMETER RD NR BIG C CA,ST,37.13689087,-119.2545673,F,"NAD83",5740,20,NGVD29,18040006,dv,00060,00003,213774,NA,wat,NA,1645423,0,1989-01-25,2020-09-30,11572,1989,2020,31
USGS,11241500,STEVENSON C A SHAVER LK CA,ST,37.14466898,-119.3084588,F,"NAD83",5200,20,NGVD29,18040006,dv,00060,00003,213768,NA,wat,NA,1645423,0,1916-10-01,2020-09-30,16156,1916,2020,104
USGS,11241800,BIG C PH NO 3 NR SHAVER LK CA,ST,37.1485584,-119.3865182,F,"NAD83",1410,20,NGVD29,18040006,dv,00060,00003,213770,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13880,1980,2020,40
USGS,11242000,SAN JOAQUIN R AB WILLOW C NR AUBERRY CA,ST,37.14439236,-119.454577,F,"NAD83",1175.54,0.01,NGVD29,18040006,dv,00060,00003,213772,NA,wat,NA,1645423,0,1951-03-07,2020-09-30,25411,1951,2020,69
USGS,11243300,BROWNS C CN AT BASS LAKE CA,ST,37.2874456,-119.5195827,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213159,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,11688,1986,2020,34
USGS,11243500,PGE NO 3 CONDUIT NR BASS LAKE CA,ST,37.2891122,-119.5298613,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213163,NA,wat,NA,1645423,0,1940-10-01,2020-09-30,29220,1940,2020,80
USGS,11244000,NF WILLOW C NR BASS LAKE CA,ST,37.28883445,-119.530139,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213247,NA,wat,NA,1645423,0,1940-10-01,2020-09-30,29220,1940,2020,80
USGS,11244100,SAN JOAQUIN PH NO3 NR NORTH FORK CA,ST,37.2549467,-119.5193039,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213167,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14244,1980,2020,40
USGS,11246500,WILLOW C A MOUTH NR AUBERRY CA,ST,37.1507812,-119.4604107,F,"NAD83",1174.69,0.01,NGVD29,18040006,dv,00060,00003,213773,NA,wat,NA,1645423,0,1952-01-01,2020-09-30,25111,1952,2020,68
USGS,11246530,BIG C PH NO 4 NR AUBERRY CA,ST,37.13883716,-119.4898565,F,"NAD83",990,20,NGVD29,18040006,dv,00060,00003,213775,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,13879,1980,2020,40
USGS,11246570,SAN JOAQUIN PH NO2 NR NORTH FORK CA,ST,37.20161417,-119.4976352,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213186,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14244,1980,2020,40
USGS,11246590,SAN JOAQUIN PH NO1A NR AUBERRY CA,ST,37.15828085,-119.4273536,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213187,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14244,1980,2020,40
USGS,11246610,SAN JOAQUIN PH NO1 NR AUBERRY (WISHON PH) CA,ST,37.15328149,-119.5059686,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213189,NA,wat,NA,1645423,0,1980-10-01,2020-09-30,14244,1980,2020,40
USGS,11246700,SAN JOAQUIN R NR AUBERRY CA,ST,37.1321706,-119.5315256,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213974,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12419,1986,2020,34
USGS,11246950,KERCKHOFF PH NR AUBERRY CA,ST,37.09328219,-119.5526376,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213977,NA,wat,NA,1645423,0,1978-10-01,2020-09-30,14246,1978,2020,42
USGS,11247050,KERCKHOFF PH NO 2 A MILLERTON LK NR AUBERRY CA,ST,37.0721713,-119.5579154,S,"NAD83",NA,NA,NA,18040006,dv,00060,00003,214002,NA,wat,NA,1645423,0,1983-10-01,2020-09-30,12784,1983,2020,37
USGS,11249500,MADERA CN A FRIANT CA,ST,37.0027273,-119.7068118,F,"NAD83",NA,NA,NA,18040006,dv,00060,00003,213985,NA,wat,NA,1645423,0,1948-10-01,2020-09-30,26298,1948,2020,72
USGS,11250000,FRIANT-KERN CN A FRIANT CA,ST,36.9980051,-119.7040338,F,"NAD83",NA,NA,NA,18040001,dv,00060,00003,213986,NA,wat,NA,1645423,0,1949-03-22,2020-09-30,26048,1949,2020,71
USGS,11254000,SAN JOAQUIN R NR MENDOTA CA,ST,36.8105046,-120.3782256,S,"NAD83",133.35,0.16,"NAVD88",18040001,dv,00060,00003,9443,NA,wat,NA,1645423,0,1939-10-01,2021-07-25,13378,1939,2021,82
USGS,11261100,SALT SLOUGH A HWY 165 NR STEVINSON CA,ST,37.24771864,-120.8521446,S,"NAD83",75.11,0.01,NGVD29,18040001,dv,00060,00003,9493,NA,wat,NA,1645423,0,1985-10-01,2021-07-25,12715,1985,2021,36
USGS,11261500,SAN JOAQUIN R A FREMONT FORD BRIDGE CA,ST,37.3099386,-120.9310369,S,"NAD83",72.37,0.1,"NAVD88",18040001,dv,00060,00003,9500,NA,wat,NA,1645423,0,1937-04-01,2021-07-25,21221,1937,2021,84
USGS,11262900,MUD SLOUGH NR GUSTINE CA,ST,37.26244,-120.9065908,S,"NAD83",25,10,NGVD29,18040001,dv,00060,00003,9523,NA,wat,NA,1645423,0,1985-10-01,2021-07-25,13079,1985,2021,36
USGS,11267350,BIG C DIV NR FISH CAMP CA,ST,37.46938349,-119.6151512,F,"NAD83",NA,NA,NA,18040008,dv,00060,00003,9540,NA,wat,NA,1645423,0,1969-10-01,2012-10-01,12146,1969,2012,43
USGS,11269700,EXCHEQUER PH A EXCHEQUER CA,ST,37.5835456,-120.2757438,F,"NAD83",NA,NA,NA,18040008,dv,00060,00003,213196,NA,wat,NA,1645423,0,1973-10-01,2020-09-30,15706,1973,2020,47
USGS,11271320,DRY C NR SNELLING CA,ST,37.55493506,-120.4632498,F,"NAD83",NA,NA,NA,18040008,dv,00060,00003,9555,NA,wat,NA,1645423,0,1966-10-01,1992-09-30,9497,1966,1992,26
USGS,11272500,MERCED R NR STEVINSON CA,ST,37.37077046,-120.9304826,S,"NAD83",73,2.5,NGVD29,18040008,dv,00060,00003,9559,NA,wat,NA,1645423,0,1940-10-01,2010-09-29,23008,1940,2010,70
USGS,11274000,SAN JOAQUIN R NR NEWMAN CA,ST,37.3504928,-120.97715,F,"NAD83",56,2.5,NGVD29,18040002,dv,00060,00003,9587,NA,wat,NA,1645423,0,1912-05-01,2021-07-25,39896,1912,2021,109
USGS,11274538,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,ST,37.41354657,-121.0160412,S,"NAD83",65,2.5,NGVD29,18040002,dv,00060,00003,9591,NA,wat,NA,1645423,0,1992-04-15,2016-10-17,8952,1992,2016,24
USGS,11274550,SAN JOAQUIN R NR CROWS LANDING CA,ST,37.43218889,-121.0133444,5,"NAD83",2.58,0.16,"NAVD88",18040002,dv,00060,00003,9598,NA,wat,NA,1645423,0,1995-10-01,2021-07-25,9428,1995,2021,26
USGS,11276500,TUOLUMNE R NR HETCH HETCHY CA,ST,37.93742147,-119.7982326,F,"NAD83",3430,20,NGVD29,18040009,dv,00060,00003,9640,NA,wat,NA,1645423,0,1910-10-01,2021-07-25,40473,1910,2021,111
USGS,11276600,TUOLUMNE R AB EARLY INTAKE NR MATHER CA,ST,37.87936848,-119.947126,F,"NAD83",NA,NA,NA,18040009,dv,00060,00003,9644,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,18195,1970,2021,51
USGS,11276900,TUOLUMNE R BL EARLY INTAKE NR MATHER CA,ST,37.8815908,-119.9701824,F,"NAD83",NA,NA,NA,18040009,dv,00060,00003,9645,NA,wat,NA,1645423,0,1966-10-01,2021-07-25,20011,1966,2021,55
USGS,11277100,LK ELEANOR DIV TO CHERRY LAKE NR HETCH HETCHY CA,ST,37.9796433,-119.8818464,S,"NAD83",4670,20,NGVD29,18040009,dv,00060,00003,9650,NA,wat,NA,1645423,0,1996-07-30,2017-09-30,6824,1996,2017,21
USGS,11277300,CHERRY C BL VALLEY DAM NR HETCH HETCHY CA,ST,37.96769944,-119.9174029,F,"NAD83",NA,NA,NA,18040009,dv,00060,00003,9653,NA,wat,NA,1645423,0,1956-11-01,2021-07-25,23641,1956,2021,65
USGS,11278000,ELEANOR C NR HETCH HETCHY CA,ST,37.969088,-119.882124,F,"NAD83",4500,20,NGVD29,18040009,dv,00060,00003,9662,NA,wat,NA,1645423,0,1909-10-01,2021-07-25,40838,1909,2021,112
USGS,11278300,CHERRY C NR EARLY INTAKE CA,ST,37.89436824,-119.962682,F,"NAD83",2272,20,NGVD29,18040009,dv,00060,00003,9664,NA,wat,NA,1645423,0,1956-06-01,2021-07-25,23430,1956,2021,65
USGS,11278400,CHERRY C BL DION R HOLM PH NR MATHER CA,ST,37.8902017,-119.9699046,F,"NAD83",NA,NA,NA,18040009,dv,00060,00003,9668,NA,wat,NA,1645423,0,1963-04-01,2021-07-25,21293,1963,2021,58
USGS,11289000,MODESTO CN NR LA GRANGE CA,ST,37.67243198,-120.4749183,F,"NAD83",NA,NA,NA,18040009,dv,00060,00003,9710,NA,wat,NA,1645423,0,1909-01-01,2021-07-25,41111,1909,2021,112
USGS,11289500,TURLOCK CN NR LA GRANGE CA,ST,37.66576548,-120.4410283,F,"NAD83",NA,NA,NA,18040009,dv,00060,00003,9711,NA,wat,NA,1645423,0,1899-07-01,2021-07-25,44583,1899,2021,122
USGS,11289650,TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA,ST,37.666321,-120.4421394,F,"NAD83",NA,NA,NA,18040009,dv,00060,00003,9716,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,18558,1970,2021,51
USGS,11289651,COMBINED FLOW TUOLUMNE R + MODESTO CN + TURLOCK CN,ST,37.666321,-120.4421394,F,"NAD83",NA,NA,NA,18040009,dv,00060,00003,222408,NA,wat,NA,1645423,0,1970-10-01,2021-07-25,18505,1970,2021,51
USGS,11290000,TUOLUMNE R A MODESTO CA,ST,37.627153,-120.9843777,1,"NAD83",60,2.5,NGVD29,18040009,dv,00060,00003,9722,NA,wat,NA,1645423,0,1895-01-01,2021-07-25,30429,1895,2021,126
USGS,11292000,MF STANISLAUS R AT KENNEDY MDWS NR DARDANELLE CA,ST,38.29741247,-119.7412867,F,"NAD83",6326.3,0.01,NGVD29,18040010,dv,00060,00003,213444,NA,wat,NA,1645423,0,1946-10-01,2020-09-30,27029,1946,2020,74
USGS,11292700,MF STANISLAUS R A HELLS HALF ACRE BRIDGE CA,ST,38.247138,-120.03463,F,"NAD83",3410.94,0.01,NGVD29,18040010,dv,00060,00003,213298,NA,wat,NA,1645423,0,1956-03-01,2020-09-30,23224,1956,2020,64
USGS,11292820,BEARDSLEY PH NR STRAWBERRY CA,ST,38.20269508,-120.0768533,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213246,NA,wat,NA,1645423,0,1973-10-01,2020-09-30,17167,1973,2020,47
USGS,11292860,JW SOUTHERN PP A SND BAR DIV DAM NR LNG BRN CA,ST,38.184363,-120.157689,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213248,NA,wat,NA,1645423,0,1986-10-01,2020-09-30,12419,1986,2020,34
USGS,11292900,MF STANISLAUS R BL BEARDSLEY DAM CA,ST,38.19325109,-120.0990762,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213250,NA,wat,NA,1645423,0,1956-12-19,2020-09-30,23297,1956,2020,64
USGS,11292901,MF STANISLAUS R BL BEARDSLEY DAM TOTAL FLOW CA,ST,38.19325109,-120.0990762,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213252,NA,wat,NA,1645423,0,1985-10-01,2020-09-30,12784,1985,2020,35
USGS,11293580,NF STANISLAUS R DIV TUNNEL NR BIG MDW CA,ST,38.41019006,-119.9957403,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,216935,NA,wat,NA,1645423,0,1988-12-31,2020-09-30,11597,1988,2020,32
USGS,11293600,NF STANISLAUS R BL DIV D,ST,38.4343564,-120.0187968,F,"NAD83",6628,4.3,"NAVD88",18040010,dv,00060,00003,216939,NA,wat,NA,1645423,0,1987-10-01,2020-09-30,12054,1987,2020,33
USGS,11293760,NEW SPICER MDW DAM PP A NSMD NR B MDW CA,ST,38.39241265,-119.9993515,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213452,NA,wat,NA,1645423,0,1993-10-01,2020-09-30,9862,1993,2020,27
USGS,11295210,BEAVER C DIV TO MCKAYS POINT RES NR ARNOLD CA,ST,38.23352925,-120.2799164,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213453,NA,wat,NA,1645423,0,1990-02-05,2020-09-30,11196,1990,2020,30
USGS,11295230,BEAVER CR BL DIV DAM NR ARNOLD CA,ST,38.2329737,-120.280472,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213454,NA,wat,NA,1645423,0,1990-02-01,2020-09-30,11200,1990,2020,30
USGS,11295240,UTICA CA A PRESSURE TAP NR HATHAWAY PINES CA,ST,38.19241898,-120.3549186,F,"NAD83",3160,20,NGVD29,18040010,dv,00060,00003,213477,NA,wat,NA,1645423,0,1989-10-01,2020-09-30,11322,1989,2020,31
USGS,11295250,COLLIERVILLE PP NR MURPHYS CA,ST,38.14242024,-120.3785296,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213457,NA,wat,NA,1645423,0,1990-02-01,2020-09-30,11200,1990,2020,30
USGS,11295270,NF STANISLAUS R BL MCKAYS POINT DAM NR AVERY CA,ST,38.2326959,-120.293528,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,216945,NA,wat,NA,1645423,0,1989-08-01,2020-09-30,11384,1989,2020,31
USGS,11295300,NF STANISLAUS R BL BEAVER C NR HATHAWAY PINES CA,ST,38.2071409,-120.3171396,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213458,NA,wat,NA,1645423,0,1990-02-01,2020-09-30,11200,1990,2020,30
USGS,11295400,STANISLAUS R NR HATHAWAY PINES CA,ST,38.14130917,-120.3729738,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,9785,NA,wat,NA,1645423,0,1967-08-01,1994-10-06,9929,1967,1994,27
USGS,11295401,STANISLAUS R NR HATHAWAY PINES CA (TOTAL FLOW),ST,38.14130917,-120.3729738,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,9786,NA,wat,NA,1645423,0,1967-08-01,1994-09-29,9922,1967,1994,27
USGS,11295500,STANISLAUS TU A OUTLET CA,ST,38.14464247,-120.3499175,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,9787,NA,wat,NA,1645423,0,1968-10-01,1993-09-29,7303,1968,1993,25
USGS,11295505,STANISLAUS PP NR HATHAWAY PINES CA,ST,38.13964256,-120.3704737,S,"NAD83",1100,20,NGVD29,18040010,dv,00060,00003,296093,NA,wat,NA,1645423,0,1993-10-01,2020-09-30,9862,1993,2020,27
USGS,11296500,SF STANISLAUS R A STRAWBERRY CA,ST,38.19741675,-120.0085176,F,"NAD83",5235.1,0.01,NGVD29,18040010,dv,00060,00003,213471,NA,wat,NA,1645423,0,1938-08-19,2020-09-30,29994,1938,2020,82
USGS,11297000,PHILADELPHIA CN NR STRAWBERRY CA,ST,38.1782509,-120.0465743,F,"NAD83",4960,20,NGVD29,18040010,dv,00060,00003,213481,NA,wat,NA,1645423,0,1939-10-01,2020-09-30,29586,1939,2020,81
USGS,11297500,TUOLUMNE CN NR LONG BARN CA,ST,38.0929765,-120.1685215,F,"NAD83",4110,20,NGVD29,18040010,dv,00060,00003,232813,NA,wat,NA,1645423,0,1937-10-01,2020-09-30,30316,1937,2020,83
USGS,11298000,SF STANISLAUS R NR LONG BARN CA,ST,38.09242097,-120.1687993,F,"NAD83",4073.4,0.01,NGVD29,18040010,dv,00060,00003,213484,NA,wat,NA,1645423,0,1937-10-01,2020-09-30,30193,1937,2020,83
USGS,11298650,ANGELS C BL MURPHYS AFTERBAY NR MURPHYS CA,ST,38.15138889,-120.4402778,S,"NAD83",2480,20,NGVD29,18040010,dv,00060,00003,213485,NA,wat,NA,1645423,0,2005-10-01,2020-09-30,5479,2005,2020,15
USGS,11299200,NEW MELONES PP BL NEW MELONES DAM NR SONORA CA,ST,37.94631414,-120.5282548,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,296097,NA,wat,NA,1645423,0,1974-10-01,2008-09-30,10594,1974,2008,34
USGS,11299996,TULLOCH PH NR KNIGHTS FERRY CA,ST,37.87603788,-120.6052025,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213253,NA,wat,NA,1645423,0,1974-10-01,2020-09-30,14246,1974,2020,46
USGS,11300500,S SAN JOAQUIN CN NR KNIGHTS FERRY CA,ST,37.85437157,-120.6382594,F,"NAD83",NA,NA,NA,18040010,dv,00060,00003,213269,NA,wat,NA,1645423,0,1914-05-01,2020-09-30,38140,1914,2020,106
