comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid,gagetype,station_nm,usgs_lat,usgs_lon,MP_metric,class3_id,class3_name,CLASS_NAME
22555344,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Peak_10,97.0174205186478,101.051028981039,111.803152465076,208.731304389664,314.11535349471296,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Peak_2,20.4926288079874,23.4025890520087,24.825782819331103,27.0142821937804,43.165391700387495,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Peak_5,50.66912,53.2,62.101780000000005,121.2147,239.7661,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,DS_Dur_WS,97.58,116.5875,137,165.733333333334,194.62,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,DS_Mag_50,0.13327427608002201,0.285025824240431,0.441934912130384,0.601153969721482,0.766336741078257,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,DS_Mag_90,0.385979394294952,0.627394549482462,0.752335901776735,1.05279929995702,1.3304796695893,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,DS_Tim,273.55,290.55,299.645833333333,313,326.53,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,FA_Dur,2,3,4,7,9,obs,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,FA_Mag,0.867859866920054,1.4379146113975,2.41123800152228,5.08429944896532,7.25098001667478,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,FA_Tim,11,25.8,39.375,49.5416666666667,61.1025,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Peak_Fre_10,1,1,1,1,2,obs,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,SP_Dur,58.875,74.125,94.1666666666667,119,141.3575,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,SP_Mag,2.05700288018938,3.36987473044768,5.38717821723588,10.4027433328124,26.5994679003325,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,SP_Tim,158,185.15625,197.2,213.10625,230.016666666666,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Wet_BFL_Dur,62.81,94.675,117.8,138,163.33,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Wet_BFL_Mag_10,0.502444893882513,0.763198816010937,0.997817433729463,1.17057757827847,1.62509010558406,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Wet_BFL_Mag_50,0.987775897249871,1.57097753491196,1.77154285028347,2.20346365604937,2.97950460468906,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22555344,Wet_Tim,49.75,63.125,80.75,92.8083333333334,102.9125,model,predicted,11058600,REF,WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA,NA,NA,0.38235294117647056,3,RAIN,rain and seasonal groundwater
22554630,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Peak_10,1006.47667181219,1590.17313638038,1851.27202221371,1910.47918908832,2318.5485515442497,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Peak_2,109.788541757276,143.026016548034,150.681021592201,172.988794098135,245.687170406194,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Peak_5,410.9446,498.3818,515.7180000000001,649.2146,1149.587,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,DS_Dur_WS,114.696666666667,148.275,183.325,220.1125,255.016666666666,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,DS_Mag_50,1.54269381743603,1.97704073807625,2.4625,3.09257985848506,4.3818756058252,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,DS_Mag_90,1.88338492301151,2.59850762551241,3.80936199713475,5.20362302600258,7.22030340073561,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,DS_Tim,194.975,238.5,269.875,299.39375,320.758333333333,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,FA_Dur,2,3,4,6,8,obs,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,FA_Mag,2.14221728938755,4.64984809723962,10.8461631716528,22.7396656984025,40.0501674657202,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,FA_Tim,9.75,24.2833333333333,42.2,52.34375,62.2066666666666,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Peak_Dur_10,1,1,1,2,4,obs,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Peak_Fre_10,1,1,1,1,2,obs,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,SP_Dur,45.5075,72.625,103.125,129.135416666667,172.5925,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,SP_Mag,12.2089943730759,25.3870020788904,44.4228451263934,111.499507164204,266.044433949308,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,SP_Tim,137.241666666667,151.55,160.854166666667,182,205.755,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Wet_BFL_Dur,31.725,53,78.05,103.23125,142,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Wet_BFL_Mag_10,1.64885496833238,2.59628006747402,3.8,4.91866369026643,8.17741327615002,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Wet_BFL_Mag_50,2.8735758964741702,5.07633910188716,7.0651005548701,9.57572291096635,17.8882664718634,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22554630,Wet_Tim,46.725,69.7,85,94.925,108.9,model,predicted,11063000,REF,CAJON C NR KEENBROOK CA,NA,NA,0.31818181818181823,2,MIXED,low-volume snowmelt and rain
22522855,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Peak_10,2131.97689378415,2617.37751659657,2687.793261453,2964.0560431850604,3359.40209603625,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Peak_2,325.210677566024,368.598000836721,384.520432190309,442.590773512612,617.079242046401,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Peak_5,1169.383,1548.206,1625.902,1749.006,2102.653,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,DS_Dur_WS,101.715,131.8625,158.891666666666,183.4375,207.825,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,DS_Mag_50,10.5642855001092,11.9339820071202,15.1839339519087,16.5017990805223,22.0436729251943,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,DS_Mag_90,12.3563123050245,17.1798852531871,21.4041257161365,27.1942638045069,37.8998290831704,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,DS_Tim,269.94,287.24375,299,310.10625,324.34,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,FA_Dur,2,3,4,6,8,obs,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,FA_Mag,13.1790191605792,24.7374793662399,43.5520387466079,76.3054744791434,145.88695753923,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,FA_Tim,9.4875,27.3333333333333,41,49.6,61.575,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Peak_Dur_10,1,1,1,2,4,obs,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Peak_Fre_10,1,1,1,1,2,obs,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,SP_Dur,69.5875,87.1666666666667,107.145833333333,137.7875,160.126666666666,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,SP_Mag,75.965526364996,104.858349456733,168.111900212366,238.711774801986,509.380607609906,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,SP_Tim,147.483333333334,161.833333333333,176.5,199.725,224.2625,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Wet_BFL_Dur,46.645,68.24375,98.2083333333333,124.625,151.1625,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Wet_BFL_Mag_10,13.1675727133426,18.4820460503213,22.2921501885447,30.0978844159724,42.225807521816,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Wet_BFL_Mag_50,30.3210266450505,43.5232427135983,54.7430976809798,71.3424162610957,103.014730673294,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22522855,Wet_Tim,54.1625,70.8,89,98.2708333333333,109.3575,model,predicted,11080500,REF,EF SAN GABRIEL R NR CAMP BONITA CA,NA,NA,0.4482758620689656,2,MIXED,low-volume snowmelt and rain
22514458,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Peak_10,1693.5437778161802,1784,1934.79195078774,3120.0698289269603,5003.55281887027,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Peak_2,190.576283011163,202,224.221624008306,335.829029406948,700.461211630156,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Peak_5,911.6662,957.2,989.9737,1359.5510000000002,2620.967,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,DS_Dur_WS,116.2375,144.95,182,219.1375,263.623333333334,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,DS_Mag_50,0.381446706564052,1.34389712079716,2.80120227806945,4.15348830230606,7.3258366639701,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,DS_Mag_90,2.20112543297505,4.12280885903969,7.22510818083247,12.3929443594796,20.6795223242495,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,DS_Tim,215.09,249.36875,274.133333333333,303.23125,333,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,FA_Dur,2,3,4,6,8,obs,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,FA_Mag,5.11755806638292,8.61201767166017,21.380750134295,47.9080548270834,96.502587381085,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,FA_Tim,7.385,19.11875,38.3541666666667,49,59.3875,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Peak_Dur_10,1,1,1,2,4,obs,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Peak_Fre_10,1,1,1,1,2,obs,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,SP_Dur,40.8875,62.5,92.925,130.3,164.545,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,SP_Mag,43.4758440850227,85.3189555624083,132.5,207.110264756767,393.605588696948,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,SP_Tim,144.33,155,165.5,184.25,201.386666666666,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Wet_BFL_Dur,38.9333333333334,59.49375,84,114.09375,139.129166666666,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Wet_BFL_Mag_10,1.71830016052495,2.89454039050247,5.66390354542183,10.5200148865678,19.9386800872509,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Wet_BFL_Mag_50,7.31321186493363,14.8046726672842,23.246360784961,35.4881640482186,52.1541873508746,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514458,Wet_Tim,62.675,77.45,87.5,102.308333333334,112.166666666667,model,predicted,11095500,REF,BIG TUJUNGA C NR SUNLAND CA,NA,NA,0.3076923076923077,2,MIXED,low-volume snowmelt and rain
22514774,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Peak_10,552.460918938276,753.4156158688429,800.800000000002,878.454485747289,1148.50872310821,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Peak_2,70.46995378075842,120.257449412745,140.77620741796102,149.994087251156,167.613215425625,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Peak_5,296.7474,438.8263,485.2,534.8139,806.1486,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,DS_Dur_WS,147.45,173,176.125,187.8,218.238333333334,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,DS_Mag_50,0.279751883842374,0.493817136710041,0.584631793767733,0.660831801652089,1.0805092714037,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,DS_Mag_90,0.799743652087071,1.52693658136675,1.89980453563715,2.05351233219735,2.76463421166146,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,DS_Tim,242.08,266.883333333333,274.5,277.652083333334,294.418333333334,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,FA_Dur,2,3,4,7,9,obs,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,FA_Mag,1.66663638895074,3.13672674504439,5.22237111693051,9.52703379923167,21.6619541927251,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,FA_Tim,10.15,25.5,38.5,44.725,56,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Peak_Fre_10,1,1,1,1,2,obs,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,SP_Dur,50.5833333333333,67.3645833333333,76.875,83.375,108.82,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,SP_Mag,13.45948427937,42.8969639600928,53.5,64.8601170390144,121.454112334307,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,SP_Tim,158.295,176.125,183.25,184.25,204.553333333334,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Wet_BFL_Dur,62.7,84.05,91.1,103.525,130.553333333334,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Wet_BFL_Mag_10,1.02097245915334,1.70517462451196,1.99422063750168,2.2486776084444,3.01019285575598,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Wet_BFL_Mag_50,2.8389685534466,4.00952849348021,4.69311790062399,6.11363652901942,8.95540209868837,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
22514774,Wet_Tim,70.34,82.89375,84.5,88.03125,103.533333333334,model,predicted,11098000,REF,ARROYO SECO NR PASADENA CA,NA,NA,0.4482758620689656,3,RAIN,rain and seasonal groundwater
17567911,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11111500,REF,SESPE CREEK NEAR WHEELER SPRINGS CA,NA,NA,0.47222222222222227,2,MIXED,low-volume snowmelt and rain
17567911,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11111500,REF,SESPE CREEK NEAR WHEELER SPRINGS CA,NA,NA,0.47222222222222227,2,MIXED,low-volume snowmelt and rain
17567911,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11111500,REF,SESPE CREEK NEAR WHEELER SPRINGS CA,NA,NA,0.47222222222222227,2,MIXED,low-volume snowmelt and rain
17567911,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11111500,REF,SESPE CREEK NEAR WHEELER SPRINGS CA,NA,NA,0.47222222222222227,2,MIXED,low-volume snowmelt and rain
17567911,Peak_10,2136.85438061081,2746.00320138006,2952,3307.36191048367,4022.74480700541,model,predicted,11111500,REF,SESPE CREEK NEAR WHEELER SPRINGS CA,NA,NA,0.47222222222222227,2,MIXED,low-volume snowmelt and rain
17567911,Peak_2,219.49210360075801,274.135276746682,284,390.875950229819,639.884951617669,model,predicted,11111500,REF,SESPE CREEK NEAR WHEELER SPRINGS CA,NA,NA,0.47222222222222227,2,MIXED,low-volume snowmelt and rain
17567911,Peak_5,1115.214,1530.11,1584.6329999999998,2021.641,2498.206,model,predicted,11111500,REF,SESPE CREEK NEAR WHEELER SPRINGS CA,NA,NA,0.47222222222222227,2,MIXED,low-volume snowmelt and rain
17567911,DS_Dur_WS,165.3275,185.385416666667,196.8,216.34375,251.0125,model,predicted,11111500,REF,SESPE CREEK NEAR WHEELER SPRINGS CA,NA,NA,0.47222222222222227,2,MIXED,low-volume snowmelt and rain
